#time,current,voltage,power,charge,energy
0.0,0.000814955,2.795,0.00227746,0,0
0.1,0.000810252,2.79505,0.00226441,8.10251e-05,0.000226441
0.2,0.000807811,2.79509,0.00225763,0.000161806,0.000452203
0.3,0.000807854,2.79504,0.00225771,0.000242591,0.000677974
0.4,0.000810499,2.79506,0.00226512,0.000323642,0.000904487
0.5,0.000822624,2.79486,0.00229869,0.000405904,0.00113436
0.6,0.000808917,2.795,0.00226064,0.000486795,0.00136042
0.7,0.000828484,2.79478,0.00231492,0.000569644,0.00159191
0.8,0.000808236,2.79502,0.00225877,0.000650467,0.00181779
0.9,0.000808857,2.79498,0.00226046,0.000731353,0.00204383
1.0,0.000808422,2.79501,0.00225927,0.000812195,0.00226976
1.1,0.000808323,2.79508,0.00225904,0.000893028,0.00249567
1.2,0.00080977,2.79507,0.00226309,0.000974005,0.00272197
1.3,0.000807705,2.79509,0.00225733,0.00105477,0.00294771
1.4,0.000811212,2.79505,0.0022671,0.0011359,0.00317442
1.5,0.000808825,2.79508,0.00226045,0.00121678,0.00340046
1.6,0.000808402,2.79505,0.00225924,0.00129762,0.00362639
1.7,0.000808443,2.79505,0.00225936,0.00137846,0.00385232
1.8,0.000808919,2.79505,0.00226069,0.00145936,0.00407839
1.9,0.000808795,2.79503,0.00226033,0.00154023,0.00430442
2.0,0.000816174,2.79495,0.00228083,0.00162185,0.00453251
2.1,0.000808769,2.79501,0.00226023,0.00170273,0.00475853
2.2,0.000807858,2.79505,0.00225772,0.00178351,0.0049843
2.3,0.000808165,2.79499,0.00225853,0.00186433,0.00521016
2.4,0.00081035,2.79498,0.00226463,0.00194537,0.00543662
2.5,0.000808562,2.79502,0.00225967,0.00202622,0.00566258
2.6,0.000808014,2.79508,0.00225818,0.00210702,0.0058884
2.7,0.00082294,2.79485,0.00229953,0.00218932,0.00611835
2.8,0.000813697,2.79498,0.00227394,0.00227069,0.00634575
2.9,0.000807712,2.7951,0.00225735,0.00235146,0.00657148
3.0,0.000807486,2.79514,0.00225676,0.00243221,0.00679716
3.1,0.000808229,2.79506,0.00225877,0.00251303,0.00702304
3.2,0.000809399,2.79507,0.00226205,0.00259397,0.00724924
3.3,0.000808432,2.79506,0.00225934,0.00267481,0.00747518
3.4,0.000810422,2.79503,0.00226488,0.00275586,0.00770166
3.5,0.00080918,2.79501,0.00226138,0.00283677,0.0079278
3.6,0.000808383,2.79505,0.0022592,0.00291761,0.00815372
3.7,0.000807869,2.79507,0.00225778,0.0029984,0.0083795
3.8,0.000808772,2.79507,0.00226029,0.00307928,0.00860553
3.9,0.000808198,2.79506,0.00225869,0.0031601,0.0088314
4.0,0.000808518,2.79499,0.00225952,0.00324095,0.00905735
4.1,0.000808238,2.79508,0.00225881,0.00332177,0.00928323
4.2,0.000816966,2.79497,0.00228306,0.00340347,0.00951154
4.3,0.000808108,2.79495,0.00225834,0.00348428,0.00973737
4.4,0.000810143,2.79502,0.00226406,0.00356529,0.00996378
4.5,0.000808228,2.79505,0.00225876,0.00364612,0.0101897
4.6,0.000808097,2.79496,0.00225833,0.00372693,0.0104155
4.7,0.000821082,2.79485,0.00229435,0.00380903,0.0106449
4.8,0.000808979,2.79501,0.00226082,0.00388993,0.010871
4.9,0.000817242,2.79498,0.00228382,0.00397166,0.0110994
5.0,0.000806112,2.79503,0.00225283,0.00405227,0.0113247
5.1,0.000807936,2.79502,0.00225791,0.00413306,0.0115505
5.2,0.000808897,2.79503,0.00226062,0.00421395,0.0117765
5.3,0.000821941,2.79478,0.00229671,0.00429614,0.0120062
5.4,0.000810453,2.79503,0.00226496,0.00437719,0.0122327
5.5,0.000808403,2.79505,0.00225925,0.00445803,0.0124586
5.6,0.0008083,2.79507,0.00225898,0.00453886,0.0126845
5.7,0.00080842,2.79504,0.00225927,0.0046197,0.0129104
5.8,0.000808043,2.79504,0.00225824,0.00470051,0.0131363
5.9,0.000808127,2.79503,0.00225846,0.00478132,0.0133621
6.0,0.000807815,2.79505,0.00225761,0.0048621,0.0135879
6.1,0.000808001,2.7951,0.00225817,0.0049429,0.0138137
6.2,0.000816339,2.79501,0.00228133,0.00502453,0.0140418
6.3,0.000806586,2.79513,0.00225424,0.00510519,0.0142672
6.4,0.000810181,2.79501,0.00226417,0.00518621,0.0144937
6.5,0.000807607,2.79506,0.00225704,0.00526697,0.0147194
6.6,0.000808371,2.79506,0.00225917,0.00534781,0.0149453
6.7,0.000820995,2.79487,0.00229413,0.00542991,0.0151747
6.8,0.000818958,2.79491,0.00228855,0.0055118,0.0154036
6.9,0.00081122,2.79498,0.00226705,0.00559293,0.0156303
7.0,0.000807541,2.79501,0.00225681,0.00567368,0.0158559
7.1,0.000807852,2.79497,0.00225764,0.00575446,0.0160817
7.2,0.000808145,2.79506,0.00225854,0.00583528,0.0163076
7.3,0.000808009,2.79507,0.00225816,0.00591608,0.0165334
7.4,0.000812985,2.79493,0.00227196,0.00599738,0.0167606
7.5,0.00080897,2.79503,0.00226081,0.00607828,0.0169866
7.6,0.000808375,2.79504,0.00225916,0.00615911,0.0172126
7.7,0.000808772,2.79507,0.00226029,0.00623999,0.0174386
7.8,0.00080807,2.79506,0.00225833,0.0063208,0.0176644
7.9,0.000808319,2.79505,0.00225902,0.00640163,0.0178903
8.0,0.00080889,2.79508,0.00226063,0.00648252,0.0181164
8.1,0.000808296,2.79501,0.00225892,0.00656335,0.0183423
8.2,0.0008086,2.79501,0.00225977,0.00664421,0.0185683
8.3,0.00081723,2.79499,0.0022838,0.00672593,0.0187966
8.4,0.000809506,2.79503,0.0022623,0.00680688,0.0190229
8.5,0.000807572,2.79508,0.00225693,0.00688764,0.0192486
8.6,0.000807569,2.79509,0.00225695,0.0069684,0.0194743
8.7,0.000821306,2.79488,0.002295,0.00705053,0.0197038
8.8,0.000807991,2.79506,0.00225811,0.00713132,0.0199296
8.9,0.000808194,2.79506,0.00225866,0.00721214,0.0201554
9.0,0.000816867,2.79499,0.00228279,0.00729383,0.0203837
9.1,0.000807631,2.79501,0.00225705,0.00737459,0.0206094
9.2,0.000808086,2.79507,0.00225838,0.0074554,0.0208353
9.3,0.000807759,2.795,0.00225741,0.00753618,0.021061
9.4,0.000809814,2.79507,0.0022632,0.00761716,0.0212873
9.5,0.000808627,2.79506,0.00225989,0.00769802,0.0215133
9.6,0.000807827,2.79509,0.00225768,0.00777881,0.0217391
9.7,0.000808069,2.79505,0.00225832,0.00785961,0.0219649
9.8,0.000809039,2.79505,0.00226102,0.00794052,0.022191
9.9,0.000808534,2.79507,0.00225963,0.00802137,0.022417
10.0,0.000817045,2.79494,0.00228325,0.00810307,0.0226453
10.1,0.00081554,2.79495,0.00227904,0.00818463,0.0228732
10.2,0.000811373,2.79508,0.00226754,0.00826576,0.0231
10.3,0.00081615,2.79494,0.00228076,0.00834738,0.023328
10.4,0.000809047,2.79504,0.00226102,0.00842828,0.0235541
10.5,0.000807697,2.79509,0.00225731,0.00850905,0.0237799
10.6,0.000808043,2.79507,0.00225826,0.00858986,0.0240057
10.7,0.000820873,2.79484,0.00229375,0.00867195,0.0242351
10.8,0.000807442,2.795,0.00225652,0.00875269,0.0244607
10.9,0.000806889,2.79506,0.00225503,0.00883338,0.0246862
11.0,0.000815088,2.79496,0.00227779,0.00891489,0.024914
11.1,0.000805709,2.79505,0.00225173,0.00899546,0.0251392
11.2,0.000807106,2.79509,0.00225566,0.00907617,0.0253647
11.3,0.000806475,2.79514,0.00225393,0.00915682,0.0255901
11.4,0.000808782,2.79507,0.00226032,0.0092377,0.0258162
11.5,0.000807019,2.79508,0.0022554,0.0093184,0.0260417
11.6,0.000807177,2.79513,0.00225589,0.00939911,0.0262673
11.7,0.000806711,2.79505,0.00225451,0.00947979,0.0264927
11.8,0.000806132,2.79506,0.00225291,0.0095604,0.026718
11.9,0.000806734,2.79505,0.0022546,0.00964107,0.0269435
12.0,0.00080721,2.79507,0.00225592,0.00972179,0.0271691
12.1,0.00080685,2.79508,0.00225493,0.00980248,0.0273946
12.2,0.000806809,2.79511,0.00225485,0.00988316,0.0276201
12.3,0.000806876,2.79507,0.002255,0.00996385,0.0278456
12.4,0.00081753,2.79494,0.00228461,0.0100456,0.028074
12.5,0.000807406,2.79505,0.00225646,0.0101263,0.0282997
12.6,0.000806985,2.79504,0.00225527,0.010207,0.0285252
12.7,0.000819632,2.79481,0.00229028,0.010289,0.0287542
12.8,0.000807155,2.79504,0.00225576,0.0103697,0.0289798
12.9,0.000807517,2.79505,0.00225676,0.0104505,0.0292055
13.0,0.000812655,2.79504,0.00227108,0.0105317,0.0294326
13.1,0.000810284,2.7949,0.00226437,0.0106128,0.029659
13.2,0.00080801,2.795,0.0022581,0.0106936,0.0298848
13.3,0.000806505,2.79504,0.00225394,0.0107742,0.0301102
13.4,0.000809276,2.79502,0.00226167,0.0108551,0.0303364
13.5,0.000807691,2.79507,0.00225728,0.0109359,0.0305621
13.6,0.000807197,2.79503,0.00225587,0.0110166,0.0307877
13.7,0.000807356,2.79507,0.00225634,0.0110974,0.0310133
13.8,0.000807648,2.79508,0.00225716,0.0111781,0.0312391
13.9,0.000807391,2.79506,0.00225643,0.0112589,0.0314647
14.0,0.000807673,2.79503,0.0022572,0.0113396,0.0316904
14.1,0.000807371,2.79509,0.00225639,0.0114204,0.0319161
14.2,0.000807804,2.79501,0.00225754,0.0115012,0.0321418
14.3,0.000807726,2.79502,0.00225733,0.0115819,0.0323675
14.4,0.000808926,2.79507,0.00226073,0.0116628,0.0325936
14.5,0.000816155,2.79495,0.00228076,0.0117444,0.0328217
14.6,0.000807234,2.79505,0.00225598,0.0118252,0.0330473
14.7,0.000819652,2.79492,0.00229041,0.0119071,0.0332763
14.8,0.000821762,2.79487,0.00229628,0.0119893,0.033506
14.9,0.000807704,2.79502,0.00225726,0.0120701,0.0337317
15.0,0.00081349,2.79502,0.00227339,0.0121514,0.033959
15.1,0.000809978,2.79497,0.00226356,0.0122324,0.0341854
15.2,0.000808653,2.79504,0.00225994,0.0123133,0.0344114
15.3,0.000808274,2.79508,0.00225891,0.0123941,0.0346373
15.4,0.000809617,2.79502,0.00226262,0.0124751,0.0348635
15.5,0.000808962,2.79505,0.00226081,0.012556,0.0350896
15.6,0.000807903,2.79502,0.00225783,0.0126368,0.0353154
15.7,0.000808132,2.79504,0.00225847,0.0127176,0.0355412
15.8,0.000808506,2.79506,0.00225954,0.0127984,0.0357672
15.9,0.000808096,2.79506,0.00225839,0.0128792,0.035993
16.0,0.000807877,2.79505,0.00225778,0.01296,0.0362188
16.1,0.000808183,2.79502,0.00225861,0.0130408,0.0364447
16.2,0.000807629,2.79507,0.00225711,0.0131216,0.0366704
16.3,0.000808222,2.79503,0.00225872,0.0132024,0.0368963
16.4,0.000809168,2.79505,0.00226139,0.0132833,0.0371224
16.5,0.000817011,2.79492,0.00228313,0.013365,0.0373507
16.6,0.000806515,2.79504,0.00225397,0.0134457,0.0375761
16.7,0.000819659,2.79488,0.00229041,0.0135277,0.0378051
16.8,0.000807704,2.79503,0.00225728,0.0136084,0.0380309
16.9,0.000808184,2.79509,0.00225866,0.0136892,0.0382567
17.0,0.00080784,2.79508,0.00225771,0.01377,0.0384825
17.1,0.00081579,2.79498,0.00227977,0.0138516,0.0387105
17.2,0.000809641,2.79505,0.0022627,0.0139326,0.0389368
17.3,0.000806786,2.79507,0.00225475,0.0140133,0.0391622
17.4,0.000809583,2.79507,0.00226257,0.0140942,0.0393885
17.5,0.00080839,2.7951,0.00225925,0.014175,0.0396144
17.6,0.000808027,2.79511,0.00225825,0.0142559,0.0398402
17.7,0.000807902,2.79509,0.00225787,0.0143366,0.040066
17.8,0.000807667,2.79508,0.00225721,0.0144174,0.0402918
17.9,0.000808192,2.79504,0.00225865,0.0144982,0.0405176
18.0,0.000808085,2.7951,0.00225839,0.014579,0.0407435
18.1,0.000807696,2.79509,0.00225731,0.0146598,0.0409692
18.2,0.000808066,2.7951,0.00225835,0.0147406,0.041195
18.3,0.000807735,2.79507,0.0022574,0.0148214,0.0414208
18.4,0.000809332,2.79502,0.00226183,0.0149023,0.0416469
18.5,0.000808781,2.79505,0.0022603,0.0149832,0.041873
18.6,0.000817137,2.79492,0.00228348,0.0150649,0.0421013
18.7,0.000818686,2.79484,0.00228763,0.0151468,0.0423301
18.8,0.00080777,2.79497,0.00225742,0.0152276,0.0425558
18.9,0.000808435,2.79504,0.00225933,0.0153084,0.0427818
19.0,0.000808413,2.79504,0.00225927,0.0153892,0.0430077
19.1,0.000807457,2.79505,0.00225661,0.01547,0.0432333
19.2,0.000808626,2.79499,0.00225983,0.0155508,0.0434593
19.3,0.000816541,2.79492,0.00228182,0.0156325,0.0436875
19.4,0.000808694,2.79503,0.00226004,0.0157134,0.0439135
19.5,0.00080768,2.79501,0.00225719,0.0157941,0.0441392
19.6,0.00082178,2.79485,0.00229632,0.0158763,0.0443689
19.7,0.000808535,2.79498,0.00225956,0.0159572,0.0445948
19.8,0.000815371,2.7949,0.00227857,0.0160387,0.0448227
19.9,0.000819696,2.79483,0.00229061,0.0161207,0.0450517
20.0,0.000807849,2.79503,0.00225769,0.0162015,0.0452775
20.1,0.000808049,2.79502,0.00225823,0.0162823,0.0455033
20.2,0.000808369,2.79501,0.00225912,0.0163631,0.0457292
20.3,0.000808338,2.79496,0.00225899,0.0164439,0.0459551
20.4,0.000810028,2.795,0.00226375,0.0165249,0.0461815
20.5,0.000813421,2.79495,0.00227315,0.0166063,0.0464088
20.6,0.000811879,2.79499,0.00226889,0.0166875,0.0466357
20.7,0.000819447,2.79481,0.00228974,0.0167694,0.0468647
20.8,0.000808753,2.79503,0.00226021,0.0168503,0.0470907
20.9,0.000807959,2.79504,0.002258,0.0169311,0.0473165
21.0,0.000808775,2.79504,0.00226029,0.017012,0.0475425
21.1,0.000808136,2.795,0.00225846,0.0170928,0.0477684
21.2,0.000809188,2.79504,0.00226143,0.0171737,0.0479945
21.3,0.00081689,2.7949,0.00228278,0.0172554,0.0482228
21.4,0.000808055,2.79503,0.00225826,0.0173362,0.0484486
21.5,0.00080854,2.795,0.00225959,0.017417,0.0486746
21.6,0.000807419,2.79502,0.00225648,0.0174978,0.0489002
21.7,0.000807845,2.795,0.00225765,0.0175786,0.049126
21.8,0.000808231,2.79503,0.00225875,0.0176594,0.0493519
21.9,0.000807615,2.79505,0.00225705,0.0177402,0.0495776
22.0,0.00080817,2.79501,0.00225857,0.017821,0.0498035
22.1,0.000808921,2.79501,0.00226067,0.0179019,0.0500295
22.2,0.000808336,2.79498,0.00225901,0.0179827,0.0502554
22.3,0.000808219,2.795,0.0022587,0.0180635,0.0504813
22.4,0.00080979,2.79498,0.00226307,0.0181445,0.0507076
22.5,0.000809527,2.79494,0.0022623,0.0182255,0.0509338
22.6,0.00080844,2.79503,0.00225933,0.0183063,0.0511598
22.7,0.000828168,2.79475,0.002314,0.0183891,0.0513912
22.8,0.00080813,2.79499,0.00225844,0.0184699,0.051617
22.9,0.000808694,2.79494,0.00225997,0.0185508,0.051843
23.0,0.000808506,2.79491,0.00225942,0.0186316,0.0520689
23.1,0.000808767,2.79497,0.0022602,0.0187125,0.052295
23.2,0.000809407,2.79499,0.002262,0.0187935,0.0525212
23.3,0.00080814,2.79504,0.0022585,0.0188743,0.052747
23.4,0.000816089,2.7949,0.00228055,0.0189559,0.0529751
23.5,0.000810694,2.79496,0.00226556,0.019037,0.0532016
23.6,0.000826163,2.79475,0.00230857,0.0191196,0.0534325
23.7,0.000808251,2.79493,0.00225873,0.0192004,0.0536584
23.8,0.00080781,2.79502,0.00225757,0.0192812,0.0538841
23.9,0.000808394,2.79495,0.00225915,0.019362,0.05411
24.0,0.00080803,2.795,0.00225817,0.0194428,0.0543358
24.1,0.000809521,2.79503,0.00226236,0.0195238,0.0545621
24.2,0.000807745,2.79496,0.00225734,0.0196045,0.0547878
24.3,0.000807902,2.79494,0.00225776,0.0196853,0.0550136
24.4,0.00082321,2.79474,0.00230024,0.0197677,0.0552436
24.5,0.000808538,2.79504,0.00225962,0.0198485,0.0554696
24.6,0.000807802,2.79509,0.0022576,0.0199293,0.0556953
24.7,0.000828299,2.79478,0.00231438,0.0200121,0.0559268
24.8,0.000808191,2.79498,0.0022586,0.0200929,0.0561526
24.9,0.000808322,2.79498,0.00225897,0.0201738,0.0563785
25.0,0.000808576,2.79495,0.00225965,0.0202546,0.0566045
25.1,0.000826555,2.79474,0.00230967,0.0203373,0.0568355
25.2,0.000809731,2.79489,0.00226282,0.0204183,0.0570617
25.3,0.00081224,2.79495,0.00226986,0.0204995,0.0572887
25.4,0.000819715,2.79485,0.00229063,0.0205815,0.0575178
25.5,0.000808441,2.79503,0.00225933,0.0206623,0.0577437
25.6,0.000809786,2.79505,0.00226311,0.0207433,0.05797
25.7,0.000810807,2.79496,0.0022659,0.0208244,0.0581966
25.8,0.000809903,2.79499,0.0022634,0.0209053,0.058423
25.9,0.000810322,2.79501,0.00226459,0.0209864,0.0586494
26.0,0.000811012,2.79503,0.00226652,0.0210675,0.0588761
26.1,0.000809965,2.795,0.00226357,0.0211485,0.0591024
26.2,0.000810066,2.79499,0.00226385,0.0212295,0.0593288
26.3,0.000810031,2.79505,0.0022638,0.0213105,0.0595552
26.4,0.000809735,2.79505,0.00226298,0.0213915,0.0597815
26.5,0.000810515,2.79506,0.00226517,0.0214725,0.060008
26.6,0.000808593,2.795,0.00225975,0.0215534,0.060234
26.7,0.000828696,2.79472,0.00231546,0.0216362,0.0604655
26.8,0.000809067,2.795,0.00226107,0.0217171,0.0606916
26.9,0.000808951,2.79499,0.00226073,0.021798,0.0609177
27.0,0.000809072,2.79502,0.0022611,0.021879,0.0611438
27.1,0.000808752,2.79498,0.00226018,0.0219598,0.0613698
27.2,0.000811174,2.79496,0.00226692,0.0220409,0.0615965
27.3,0.000810618,2.79499,0.0022654,0.022122,0.0618231
27.4,0.000812028,2.79497,0.00226933,0.0222032,0.06205
27.5,0.000824728,2.7948,0.00230459,0.0222857,0.0622805
27.6,0.000794694,2.79516,0.00222104,0.0223652,0.0625026
27.7,0.000802533,2.79511,0.00224289,0.0224454,0.0627269
27.8,0.000849828,2.7944,0.00237447,0.0225304,0.0629643
27.9,0.000853909,2.79436,0.00238584,0.0226158,0.0632029
28.0,0.00086351,2.79421,0.00241254,0.0227021,0.0634441
28.1,0.000866753,2.79409,0.00242149,0.0227888,0.0636863
28.2,0.00083129,2.79454,0.00232279,0.0228719,0.0639186
28.3,0.000823861,2.79473,0.00230219,0.0229543,0.0641488
28.4,0.000825639,2.79469,0.00230713,0.0230369,0.0643795
28.5,0.000826707,2.79467,0.0023101,0.0231196,0.0646105
28.6,0.000825617,2.79474,0.00230711,0.0232021,0.0648412
28.7,0.000844389,2.79448,0.00235909,0.0232866,0.0650771
28.8,0.000824036,2.79478,0.00230273,0.023369,0.0653074
28.9,0.000823979,2.79475,0.00230255,0.0234514,0.0655377
29.0,0.000822042,2.79474,0.00229711,0.0235336,0.0657674
29.1,0.00083882,2.79455,0.00234375,0.0236174,0.0660018
29.2,0.000833984,2.79459,0.00233032,0.0237008,0.0662348
29.3,0.000827387,2.79467,0.00231202,0.0237836,0.066466
29.4,0.000822672,2.79472,0.00229888,0.0238658,0.0666959
29.5,0.00082278,2.79477,0.00229925,0.0239481,0.0669258
29.6,0.000820988,2.7948,0.0022943,0.0240302,0.0671552
29.7,0.000823961,2.79479,0.00230259,0.0241126,0.0673855
29.8,0.000822484,2.79477,0.00229845,0.0241949,0.0676153
29.9,0.000824522,2.79476,0.00230411,0.0242773,0.0678457
30.0,0.000822326,2.79477,0.00229799,0.0243596,0.0680755
30.1,0.000822421,2.79475,0.00229824,0.0244418,0.0683054
30.2,0.000822434,2.79478,0.00229831,0.024524,0.0685352
30.3,0.000825978,2.79469,0.00230814,0.0246066,0.068766
30.4,0.000831782,2.79457,0.00232419,0.0246898,0.0689984
30.5,0.000824606,2.79471,0.00230432,0.0247723,0.0692289
30.6,0.000823588,2.7947,0.00230146,0.0248546,0.069459
30.7,0.0008365,2.79457,0.00233728,0.0249383,0.0696927
30.8,0.000823479,2.7947,0.00230118,0.0250206,0.0699229
30.9,0.000830882,2.79464,0.00232177,0.0251037,0.070155
31.0,0.000823683,2.79472,0.00230177,0.0251861,0.0703852
31.1,0.000823565,2.79476,0.00230149,0.0252684,0.0706154
31.2,0.00082487,2.79472,0.00230511,0.0253509,0.0708459
31.3,0.000823934,2.79478,0.00230253,0.0254333,0.0710761
31.4,0.000826637,2.79476,0.00231006,0.025516,0.0713071
31.5,0.000827052,2.79474,0.00231121,0.0255987,0.0715382
31.6,0.000826362,2.7947,0.00230924,0.0256813,0.0717692
31.7,0.000823829,2.79476,0.00230223,0.0257637,0.0719994
31.8,0.000824222,2.79475,0.00230331,0.0258461,0.0722297
31.9,0.000826065,2.79475,0.00230845,0.0259287,0.0724606
32.0,0.000828815,2.79468,0.00231608,0.0260116,0.0726922
32.1,0.000823262,2.79475,0.00230065,0.0260939,0.0729222
32.2,0.000824335,2.79474,0.00230363,0.0261764,0.0731526
32.3,0.000824171,2.79469,0.00230314,0.0262588,0.0733829
32.4,0.000823803,2.79471,0.00230213,0.0263412,0.0736131
32.5,0.000826925,2.79469,0.00231082,0.0264239,0.0738442
32.6,0.000836527,2.79457,0.00233751,0.0265075,0.074078
32.7,0.000857987,2.79426,0.002397,0.0265933,0.0743177
32.8,0.000823728,2.79466,0.00230183,0.0266757,0.0745479
32.9,0.00083543,2.79458,0.00233445,0.0267592,0.0747813
33.0,0.000823766,2.79471,0.00230198,0.0268416,0.0750115
33.1,0.000824089,2.7947,0.00230287,0.026924,0.0752418
33.2,0.000824472,2.79469,0.00230394,0.0270065,0.0754722
33.3,0.000824123,2.79464,0.00230292,0.0270889,0.0757025
33.4,0.000823331,2.79466,0.00230072,0.0271712,0.0759325
33.5,0.000831419,2.79462,0.00232326,0.0272544,0.0761649
33.6,0.00083092,2.7946,0.00232188,0.0273375,0.0763971
33.7,0.000828338,2.79463,0.00231471,0.0274203,0.0766285
33.8,0.000823861,2.79465,0.00230222,0.0275027,0.0768587
33.9,0.000842367,2.79442,0.00235361,0.0275869,0.0770941
34.0,0.00082866,2.79455,0.00231555,0.0276698,0.0773257
34.1,0.000824704,2.79462,0.00230455,0.0277522,0.0775561
34.2,0.000828141,2.79459,0.00231408,0.0278351,0.0777875
34.3,0.000828804,2.79454,0.00231594,0.0279179,0.0780191
34.4,0.00082778,2.79456,0.00231311,0.0280007,0.0782504
34.5,0.00083804,2.7945,0.00234169,0.0280845,0.0784846
34.6,0.000824393,2.79463,0.00230371,0.028167,0.078715
34.7,0.00239881,2.77829,0.00636833,0.0284068,0.0793518
34.8,0.0262155,2.54885,0.0496755,0.0310284,0.0843194
34.9,0.181623,1.12273,0.203788,0.0491907,0.104698
35.0,0.17021,1.07725,0.183101,0.0662117,0.123008
35.1,0.165108,1.0687,0.176218,0.0827225,0.14063
35.2,0.162774,1.05811,0.172007,0.099,0.157831
35.3,0.161468,1.04671,0.168784,0.115147,0.174709
35.4,0.159017,1.04981,0.166727,0.131048,0.191382
35.5,0.157391,1.04925,0.164941,0.146787,0.207876
35.6,0.156949,1.0421,0.163355,0.162482,0.224211
35.7,0.156597,1.03413,0.161739,0.178142,0.240385
35.8,0.155975,1.02962,0.160392,0.19374,0.256425
35.9,0.148355,1.07003,0.152597,0.208575,0.271684
36.0,0.0101395,2.25935,0.0225973,0.209589,0.273944
36.1,0.00304989,2.47574,0.00755047,0.209894,0.274699
36.2,0.0031208,2.53432,0.0079094,0.210206,0.27549
36.3,0.00322381,2.56629,0.00827346,0.210528,0.276317
36.4,0.003342,2.58729,0.00864681,0.210863,0.277182
36.5,0.00345154,2.60224,0.00898177,0.211208,0.27808
36.6,0.00401535,2.60834,0.0104729,0.211609,0.279127
36.7,0.00398763,2.61799,0.0104395,0.212008,0.280171
36.8,0.00398553,2.62606,0.0104662,0.212407,0.281218
36.9,0.00397494,2.63303,0.0104661,0.212804,0.282265
37.0,0.00396726,2.63919,0.0104703,0.213201,0.283312
37.1,0.00396293,2.64447,0.0104798,0.213597,0.28436
37.2,0.00396466,2.64901,0.0105024,0.213994,0.28541
37.3,0.00395945,2.65314,0.0105049,0.21439,0.28646
37.4,0.0039423,2.65695,0.0104745,0.214784,0.287508
37.5,0.00394036,2.66025,0.0104823,0.215178,0.288556
37.6,0.00373025,2.66563,0.00994336,0.215551,0.28955
37.7,0.00370299,2.66897,0.00988313,0.215921,0.290539
37.8,0.00369944,2.67157,0.00988324,0.216291,0.291527
37.9,0.00375297,2.67333,0.0100326,0.216666,0.29253
38.0,0.00369948,2.67609,0.00990011,0.217036,0.29352
38.1,0.00354866,2.67976,0.0095079,0.217391,0.294471
38.2,0.00373366,2.67972,0.00998385,0.217765,0.295469
38.3,0.00656276,2.64847,0.0173569,0.218421,0.297205
